Order_Id,Order_Date,Order_Date2,Order_Minute,Order_Hour,Data_Center,Language_Name,Supplier_Code,Country_Name,Origin,order_amount,Browser_Name,OS_Name,Device_Type_Name,Platform_Group_Name,No_Of_Product,,,,,,,,,,,
100000745,2020-10-08 12:26:00,2020-10-08,26,12,DC_1,Danish,Supplier_A,Denmark,DK,127.93,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000746,2020-10-08 13:02:00,2020-10-08,2,13,DC_2,Russian,Supplier_A,United States,RU,415.35,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000747,2020-10-08 13:06:00,2020-10-08,6,13,DC_1,Italian,Supplier_A,Italy,IT,98.63,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000748,2020-10-08 13:32:00,2020-10-08,32,13,DC_3,German,Supplier_A,China,DE,511.45,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000749,2020-10-08 13:48:00,2020-10-08,48,13,DC_2,English,Supplier_A,Serbia,HU,333.82,Android,Android,Others,Website,2,,,,,,,,,,,
100000750,2020-10-08 13:51:00,2020-10-08,51,13,DC_1,German,Supplier_A,Germany,DE,86.14,Mobile Application,Android,Others,Mobile application,1,,,,,,,,,,,
100000751,2020-10-08 13:51:00,2020-10-08,51,13,DC_3,Russian,Supplier_C,United Arab Emirates,AE,528.59,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000752,2020-10-08 14:05:00,2020-10-08,5,14,DC_2,English,Supplier_A,Austria,AT,156.17,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000753,2020-10-08 14:21:00,2020-10-08,21,14,DC_1,English,Supplier_A,Georgia,AZ,184.77,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000754,2020-10-08 14:49:00,2020-10-08,49,14,DC_1,Czech,Supplier_A,Poland,CZ,37.65,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000755,2020-10-08 14:51:00,2020-10-08,51,14,DC_2,German,Supplier_A,Kenya,DE,194.28,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000756,2020-10-08 14:51:00,2020-10-08,51,14,DC_1,English,Supplier_A,Poland,BE,191.1,IE,Windows 7,Desktop,Website,2,,,,,,,,,,,
100000757,2020-10-08 15:03:00,2020-10-08,3,15,DC_3,English,Supplier_A,Italy,IT,95.32,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000758,2020-10-08 15:16:00,2020-10-08,16,15,DC_2,English,Supplier_A,United States,AT,133.99,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000759,2020-10-08 15:30:00,2020-10-08,30,15,DC_1,English,Supplier_A,Germany,RS,368.29,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000760,2020-10-08 15:57:00,2020-10-08,57,15,DC_3,French,Supplier_A,Italy,FR,565.18,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000761,2020-10-08 16:00:00,2020-10-08,0,16,DC_2,English,Supplier_A,Italy,RU,178.65,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000762,2020-10-08 16:02:00,2020-10-08,2,16,DC_1,English,Supplier_A,Romania,EU,26.74,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000763,2020-10-08 16:29:00,2020-10-08,29,16,DC_1,T. Chinese / Taiwan,Supplier_A,France,FR,161.74,Chrome,Windows 7,Desktop,Website,2,,,,,,,,,,,
100000764,2020-10-08 16:35:00,2020-10-08,35,16,DC_2,English,Supplier_C,China,EG,186.6,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000765,2020-10-08 16:43:00,2020-10-08,43,16,DC_1,English,Supplier_A,Taiwan,NL,562.62,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000766,2020-10-08 16:47:00,2020-10-08,47,16,DC_3,Greek,Supplier_A,France,GR,231.67,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000767,2020-10-08 16:55:00,2020-10-08,55,16,DC_2,English,Supplier_B,United Kingdom,GB,138.7,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000768,2020-10-08 17:39:00,2020-10-08,39,17,DC_1,English,Supplier_A,Germany,DE,89.33,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000769,2020-10-08 17:48:00,2020-10-08,48,17,DC_3,Turkish,Supplier_C,Thailand,TR,1091.28,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000770,2020-10-08 18:01:00,2020-10-08,1,18,DC_2,English,Supplier_C,United Arab Emirates,IR,271.17,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000771,2020-10-08 18:03:00,2020-10-08,3,18,DC_1,French,Supplier_A,Vietnam,FR,420.8,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000772,2020-10-08 18:03:00,2020-10-08,3,18,DC_1,Arabic,Supplier_A,Saudi Arabia,SA,80.98,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000773,2020-10-08 18:23:00,2020-10-08,23,18,DC_2,English,Supplier_A,France,CH,745.07,Firefox,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000774,2020-10-08 18:31:00,2020-10-08,31,18,DC_1,Hungarian,Supplier_A,Slovakia,HU,46.85,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000775,2020-10-08 18:32:00,2020-10-08,32,18,DC_3,English,Supplier_C,Philippines,LV,879.2,Firefox,Windows 7,Desktop,Website,2,,,,,,,,,,,
100000776,2020-10-08 18:43:00,2020-10-08,43,18,DC_2,German,Supplier_A,Portugal,PT,45.73,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000777,2020-10-08 19:06:00,2020-10-08,6,19,DC_1,Lithuanian,Supplier_A,Japan,LT,1275.38,Firefox,Windows 7,Desktop,Website,2,,,,,,,,,,,
100000778,2020-10-08 19:43:00,2020-10-08,43,19,DC_3,English,Supplier_A,United Arab Emirates,NG,410.64,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000779,2020-10-08 20:17:00,2020-10-08,17,20,DC_2,English,Supplier_A,Morocco,GB,71.21,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000780,2020-10-08 20:28:00,2020-10-08,28,20,DC_1,French,Supplier_A,Madagascar,FR,40.18,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000781,2020-10-08 20:58:00,2020-10-08,58,20,DC_1,English,Supplier_A,France,IT,45.97,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000782,2020-10-08 21:20:00,2020-10-08,20,21,DC_2,Romanian,Supplier_A,Croatia,RO,296.83,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000783,2020-10-08 21:22:00,2020-10-08,22,21,DC_1,Greek,Supplier_A,Italy,IT,116.19,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000784,2020-10-08 21:36:00,2020-10-08,36,21,DC_3,English,Supplier_A,Saudi Arabia,SA,818.8,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000785,2020-10-08 21:51:00,2020-10-08,51,21,DC_2,English,Supplier_A,India,DE,68.64,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000786,2020-10-08 21:52:00,2020-10-08,52,21,DC_1,English,Supplier_C,United Arab Emirates,AE,195.58,Mobile Application,iOS,Mobile,Mobile application,2,,,,,,,,,,,
100000787,2020-10-08 22:10:00,2020-10-08,10,22,DC_3,Italian,Supplier_A,Italy,IT,91.2,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000788,2020-10-08 22:12:00,2020-10-08,12,22,DC_2,English,Supplier_A,Italy,IT,87.33,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000789,2020-10-08 22:21:00,2020-10-08,21,22,DC_1,English,Supplier_A,United Arab Emirates,NG,1103.2,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000790,2020-10-08 22:42:00,2020-10-08,42,22,DC_1,Dutch,Supplier_A,Indonesia,NL,89.08,Chrome,Windows 7,Desktop,Website,2,,,,,,,,,,,
100000791,2020-10-08 22:48:00,2020-10-08,48,22,DC_2,English,Supplier_C,Thailand,UA,242.42,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000792,2020-10-08 22:50:00,2020-10-08,50,22,DC_1,English,Supplier_A,Thailand,CH,244.74,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000793,2020-10-08 22:55:00,2020-10-08,55,22,DC_3,English,Supplier_A,Norway,NO,105.8,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000794,2020-10-08 23:22:00,2020-10-08,22,23,DC_2,Finnish,Supplier_A,Poland,FI,63.45,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000795,2020-10-08 23:34:00,2020-10-08,34,23,DC_1,English / United Kingdom,Supplier_A,United Kingdom,GB,186.85,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000796,2020-10-08 23:39:00,2020-10-08,39,23,DC_3,English,Supplier_A,Netherlands,GB,394.67,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000797,2020-10-08 23:41:00,2020-10-08,41,23,DC_2,English,Supplier_A,Greece,US,173.65,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000798,2020-10-08 23:43:00,2020-10-08,43,23,DC_1,Swedish,Supplier_A,Sweden,SE,594.49,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000799,2020-10-08 23:46:00,2020-10-08,46,23,DC_1,English,Supplier_A,Malaysia,FR,196.4,IE,Windows,Desktop,Website,2,,,,,,,,,,,
100000800,2020-10-08 23:48:00,2020-10-08,48,23,DC_2,Russian,Supplier_A,Hong Kong,RU,1745.84,Chrome,Windows,Desktop,Website,2,,,,,,,,,,,
100000801,2020-10-09 00:15:00,2020-10-09,15,0,DC_1,Danish,Supplier_A,Germany,DK,86.33,IE,Windows,Desktop,Website,1,,,,,,,,,,,
100000802,2020-10-09 00:34:00,2020-10-09,34,0,DC_3,English,Supplier_A,France,FR,75.45,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000803,2020-10-09 00:43:00,2020-10-09,43,0,DC_2,English,Supplier_A,Norway,NO,159.82,Chrome Mobile,Android,Desktop,Website,1,,,,,,,,,,,
100000804,2020-10-09 01:02:00,2020-10-09,2,1,DC_1,Danish,Supplier_A,Denmark,DK,138.32,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000805,2020-10-09 01:04:00,2020-10-09,4,1,DC_3,Estonian,Supplier_A,Latvia,EE,147.24,Firefox,Windows 7,Desktop,Website,2,,,,,,,,,,,
100000806,2020-10-09 01:14:00,2020-10-09,14,1,DC_2,English,Supplier_A,United Kingdom,GB,301.25,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000807,2020-10-09 01:15:00,2020-10-09,15,1,DC_1,French,Supplier_A,Reunion Island,RE,129.13,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000808,2020-10-09 01:21:00,2020-10-09,21,1,DC_1,English,Supplier_A,Sri Lanka,SE,429,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000809,2020-10-09 01:28:00,2020-10-09,28,1,DC_2,English / United Kingdom,Supplier_A,Italy,GB,1057.42,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000810,2020-10-09 01:29:00,2020-10-09,29,1,DC_1,English,Supplier_C,Malaysia,IR,37.82,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000811,2020-10-09 01:40:00,2020-10-09,40,1,DC_3,Danish,Supplier_A,United States,DK,654.02,Chrome,Windows Vista,Desktop,Website,1,,,,,,,,,,,
100000812,2020-10-09 01:54:00,2020-10-09,54,1,DC_2,German,Supplier_A,Aruba,CH,1277,Mobile Application,iOS,Tablet,Mobile application,1,,,,,,,,,,,
100000813,2020-10-09 01:58:00,2020-10-09,58,1,DC_1,Dutch,Supplier_A,Netherlands,NL,126.61,Mobile Application,Android,Unspecified,Mobile application,1,,,,,,,,,,,
100000814,2020-10-09 02:22:00,2020-10-09,22,2,DC_3,English,Supplier_C,United Arab Emirates,AE,276.4,Mobile Application,Android,Unspecified,Mobile application,2,,,,,,,,,,,
100000815,2020-10-09 02:26:00,2020-10-09,26,2,DC_2,Dutch,Supplier_A,Netherlands,NL,72.53,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000816,2020-10-09 02:36:00,2020-10-09,36,2,DC_1,Portugese,Supplier_A,Portugal,PT,69.34,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000817,2020-10-09 02:38:00,2020-10-09,38,2,DC_1,Japanese,Supplier_A,Poland,RU,44.72,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000818,2020-10-09 02:39:00,2020-10-09,39,2,DC_2,English,Supplier_A,Switzerland,CH,109.41,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000819,2020-10-09 02:45:00,2020-10-09,45,2,DC_1,Turkish,Supplier_A,Macedonia,TR,63.06,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000820,2020-10-09 02:48:00,2020-10-09,48,2,DC_3,English / United Kingdom,Supplier_A,United Kingdom,GB,1074.68,Mobile Safari,iOS,Mobile,Website,3,,,,,,,,,,,
100000821,2020-10-09 02:55:00,2020-10-09,55,2,DC_2,T. Chinese / Taiwan,Supplier_A,Sweden,SE,88.83,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000822,2020-10-09 02:58:00,2020-10-09,58,2,DC_1,Polish,Supplier_A,United Kingdom,PL,109.62,Chrome,Windows XP,Desktop,Website,1,,,,,,,,,,,
100000823,2020-10-09 03:07:00,2020-10-09,7,3,DC_3,English,Supplier_A,Germany,DE,187.67,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000824,2020-10-09 03:28:00,2020-10-09,28,3,DC_2,German,Supplier_A,Namibia,DE,179.75,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000825,2020-10-09 03:36:00,2020-10-09,36,3,DC_1,German,Supplier_A,Germany,DE,224.91,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000826,2020-10-09 03:50:00,2020-10-09,50,3,DC_1,Arabic,Supplier_A,Saudi Arabia,SA,299.73,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000827,2020-10-09 03:51:00,2020-10-09,51,3,DC_2,Swedish,Supplier_A,Sweden,SE,221.86,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000828,2020-10-09 04:01:00,2020-10-09,1,4,DC_1,Spanish,Supplier_A,Spain,ES,111.56,Android,Android,Others,Website,1,,,,,,,,,,,
100000829,2020-10-09 04:04:00,2020-10-09,4,4,DC_3,Danish,Supplier_A,Denmark,DK,150.69,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000830,2020-10-09 04:04:00,2020-10-09,4,4,DC_2,Arabic,Supplier_A,Spain,MA,225.78,Chrome,Android,Tablet,Website,1,,,,,,,,,,,
100000831,2020-10-09 04:18:00,2020-10-09,18,4,DC_1,S.Chinese / Mainland,Supplier_A,Norway,IT,338.56,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000832,2020-10-09 04:27:00,2020-10-09,27,4,DC_3,English,Supplier_A,Senegal,GN,163.29,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000833,2020-10-09 04:50:00,2020-10-09,50,4,DC_2,French,Supplier_A,Switzerland,DZ,626.67,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000834,2020-10-09 05:54:00,2020-10-09,54,5,DC_1,Polish,Supplier_A,Poland,PL,112.74,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000835,2020-10-09 06:23:00,2020-10-09,23,6,DC_1,English,Supplier_A,United States,DE,208,Firefox,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000836,2020-10-09 06:57:00,2020-10-09,57,6,DC_2,English,Supplier_A,Iceland,IS,220.4,IE,Windows 8,Desktop,Website,1,,,,,,,,,,,
100000837,2020-10-09 07:05:00,2020-10-09,5,7,DC_1,English,Supplier_A,United Arab Emirates,AE,54.01,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000838,2020-10-09 10:43:00,2020-10-09,43,10,DC_3,English,Supplier_C,Oman,AE,265.46,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000839,2020-10-09 13:07:00,2020-10-09,7,13,DC_2,English,Supplier_A,Denmark,IE,242.14,IE,Windows,Desktop,Website,1,,,,,,,,,,,
100000840,2020-10-09 13:08:00,2020-10-09,8,13,DC_1,English,Supplier_A,Czech Republic,DK,23.44,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000841,2020-10-09 13:58:00,2020-10-09,58,13,DC_3,Danish,Supplier_A,Norway,EU,228.6,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000842,2020-10-09 14:27:00,2020-10-09,27,14,DC_2,S.Chinese / Mainland,Supplier_A,Italy,IT,25.96,Mobile Application,Android,Unspecified,Mobile application,1,,,,,,,,,,,
100000843,2020-10-09 14:57:00,2020-10-09,57,14,DC_1,Dutch,Supplier_A,Netherlands,NL,184.29,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000844,2020-10-09 15:11:00,2020-10-09,11,15,DC_1,German,Supplier_A,Germany,CH,271.69,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000845,2020-10-09 15:12:00,2020-10-09,12,15,DC_2,Russian,Supplier_A,Israel,RU,188,Firefox,Windows XP,Desktop,Website,1,,,,,,,,,,,
100000846,2020-10-09 15:24:00,2020-10-09,24,15,DC_1,Japanese,Supplier_A,Belgium,BE,24.57,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000847,2020-10-09 15:24:00,2020-10-09,24,15,DC_3,Russian,Supplier_A,Germany,UA,281.72,Firefox,Windows XP,Desktop,Website,1,,,,,,,,,,,
100000848,2020-10-09 15:25:00,2020-10-09,25,15,DC_2,English,Supplier_A,Greece,GR,126.87,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000849,2020-10-09 15:34:00,2020-10-09,34,15,DC_1,T. Chinese / Taiwan,Supplier_A,Czech Republic,CZ,38.11,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000850,2020-10-09 15:35:00,2020-10-09,35,15,DC_3,Russian,Supplier_A,Poland,PL,393.74,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000851,2020-10-09 16:04:00,2020-10-09,4,16,DC_2,English,Supplier_A,France,DK,1235.84,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000852,2020-10-09 16:13:00,2020-10-09,13,16,DC_1,English,Supplier_A,South Africa,ZA,275.85,Chrome Mobile,Android,Others,Website,1,,,,,,,,,,,
100000853,2020-10-09 16:28:00,2020-10-09,28,16,DC_1,English,Supplier_A,Denmark,RS,372.44,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000854,2020-10-09 16:36:00,2020-10-09,36,16,DC_2,Finnish,Supplier_A,Austria,FI,582.13,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000855,2020-10-09 16:38:00,2020-10-09,38,16,DC_1,English,Supplier_A,Mexico,DE,517.7,IE,Windows XP,Desktop,Website,1,,,,,,,,,,,
100000856,2020-10-09 16:40:00,2020-10-09,40,16,DC_3,English / South-Africa,Supplier_A,South Africa,ZA,247.71,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000857,2020-10-09 16:58:00,2020-10-09,58,16,DC_2,Japanese,Supplier_A,Netherlands,DK,384.76,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000858,2020-10-09 17:14:00,2020-10-09,14,17,DC_1,English,Supplier_C,United Arab Emirates,AE,95.98,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000859,2020-10-09 17:39:00,2020-10-09,39,17,DC_3,Russian,Supplier_A,Russia,RU,726.25,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000860,2020-10-09 17:42:00,2020-10-09,42,17,DC_2,English,Supplier_A,Morocco,MA,249.8,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000861,2020-10-09 17:46:00,2020-10-09,46,17,DC_1,English,Supplier_A,United Kingdom,GB,144.93,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000862,2020-10-09 18:11:00,2020-10-09,11,18,DC_1,Spanish,Supplier_A,Spain,ES,57.78,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000863,2020-10-09 18:36:00,2020-10-09,36,18,DC_2,English / United Kingdom,Supplier_A,Cambodia,ES,130,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000864,2020-10-09 18:41:00,2020-10-09,41,18,DC_1,Arabic,Supplier_A,Egypt,EG,125,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000865,2020-10-09 18:47:00,2020-10-09,47,18,DC_3,T. Chinese / Taiwan,Supplier_A,Sweden,SE,87.83,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000866,2020-10-09 18:51:00,2020-10-09,51,18,DC_2,Arabic,Supplier_A,Saudi Arabia,SA,1017.56,Chrome Mobile,Android,Unspecified,Website,1,,,,,,,,,,,
100000867,2020-10-09 18:53:00,2020-10-09,53,18,DC_1,English,Supplier_C,United Arab Emirates,AE,116.85,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000868,2020-10-09 18:56:00,2020-10-09,56,18,DC_3,English,Supplier_A,Belgium,FR,131.9,Chrome Mobile iOS,iOS,Tablet,Website,1,,,,,,,,,,,
100000869,2020-10-09 19:12:00,2020-10-09,12,19,DC_2,English / United Kingdom,Supplier_A,Germany,HR,187.19,IE,Windows Vista,Desktop,Website,1,,,,,,,,,,,
100000870,2020-10-09 19:59:00,2020-10-09,59,19,DC_1,English,Supplier_C,Turkey,OM,370.2,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000871,2020-10-09 20:23:00,2020-10-09,23,20,DC_1,English / United Kingdom,Supplier_A,United Kingdom,GB,643.38,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000872,2020-10-09 20:32:00,2020-10-09,32,20,DC_2,English,Supplier_A,Sweden,ES,712.69,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000873,2020-10-09 20:56:00,2020-10-09,56,20,DC_1,English,Supplier_A,Germany,DE,1145.84,Firefox,Mac OS X,Desktop,Website,3,,,,,,,,,,,
100000874,2020-10-09 20:59:00,2020-10-09,59,20,DC_3,English,Supplier_A,Spain,ES,72.45,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000875,2020-10-09 21:03:00,2020-10-09,3,21,DC_2,Romanian,Supplier_A,Romania,RO,38.85,Firefox,Windows XP,Desktop,Website,1,,,,,,,,,,,
100000876,2020-10-09 21:03:00,2020-10-09,3,21,DC_1,French,Supplier_A,Switzerland,FR,107.27,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000877,2020-10-09 21:14:00,2020-10-09,14,21,DC_3,S.Chinese / Mainland,Supplier_A,Germany,DE,72.06,Sogou Explorer,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000878,2020-10-09 21:15:00,2020-10-09,15,21,DC_2,French,Supplier_A,Switzerland,FR,97.93,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000879,2020-10-09 21:22:00,2020-10-09,22,21,DC_1,English,Supplier_A,France,FR,90.25,Chrome,Android,Unspecified,Website,1,,,,,,,,,,,
100000880,2020-10-09 21:23:00,2020-10-09,23,21,DC_1,Korean,Supplier_A,Switzerland,AT,91.76,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000881,2020-10-09 21:40:00,2020-10-09,40,21,DC_2,English,Supplier_A,Greece,DE,136.15,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000882,2020-10-09 21:47:00,2020-10-09,47,21,DC_1,Korean,Supplier_A,United States,DE,569,IE,Windows,Desktop,Website,1,,,,,,,,,,,
100000883,2020-10-09 22:11:00,2020-10-09,11,22,DC_3,Italian,Supplier_A,Hungary,IT,276.56,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000884,2020-10-09 22:14:00,2020-10-09,14,22,DC_2,English,Supplier_A,Slovakia,EE,565.18,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000885,2020-10-09 22:28:00,2020-10-09,28,22,DC_1,English,Supplier_A,Spain,GB,44.49,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000886,2020-10-09 22:37:00,2020-10-09,37,22,DC_3,English,Supplier_A,Botswana,ZA,181.34,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000887,2020-10-09 22:44:00,2020-10-09,44,22,DC_2,English / United Kingdom,Supplier_A,United Kingdom,GB,255.87,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000888,2020-10-09 22:59:00,2020-10-09,59,22,DC_1,T.Chinese / Hongkong,Supplier_A,Belgium,FR,138.28,Chrome Mobile iOS,iOS,Tablet,Website,1,,,,,,,,,,,
100000889,2020-10-09 23:15:00,2020-10-09,15,23,DC_1,French,Supplier_A,Portugal,FR,129.13,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000890,2020-10-09 23:16:00,2020-10-09,16,23,DC_2,English / Singapore,Supplier_A,Italy,CH,517.79,Chrome,Windows 8,Desktop,Website,1,,,,,,,,,,,
100000891,2020-10-09 23:34:00,2020-10-09,34,23,DC_1,English,Supplier_A,France,BE,46.01,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000892,2020-10-09 23:40:00,2020-10-09,40,23,DC_3,T. Chinese / Taiwan,Supplier_A,Italy,IE,175.44,Chrome,Windows 7,Desktop,Website,4,,,,,,,,,,,
100000893,2020-10-09 23:42:00,2020-10-09,42,23,DC_2,Arabic,Supplier_A,Saudi Arabia,SA,47.99,Mobile Application,Android,Mobile,Mobile application,1,,,,,,,,,,,
100000894,2020-10-09 23:44:00,2020-10-09,44,23,DC_1,English,Supplier_A,Italy,RS,188.67,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000895,2020-10-09 23:44:00,2020-10-09,44,23,DC_3,English,Supplier_A,Poland,UA,49.12,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000896,2020-10-09 23:45:00,2020-10-09,45,23,DC_2,German,Supplier_A,Sri Lanka,GR,57,IE,Windows Vista,Desktop,Website,1,,,,,,,,,,,
100000897,2020-10-09 23:52:00,2020-10-09,52,23,DC_1,English,Supplier_A,Portugal,IT,27.2,Mobile Application,Android,Mobile,Mobile application,1,,,,,,,,,,,
100000898,2020-10-09 23:53:00,2020-10-09,53,23,DC_1,English,Supplier_C,United Arab Emirates,AE,98.86,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000899,2020-10-09 23:54:00,2020-10-09,54,23,DC_2,Dutch,Supplier_A,Netherlands,NL,141.85,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000900,2020-10-09 23:55:00,2020-10-09,55,23,DC_1,English,Supplier_A,Cyprus,QA,262.05,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000901,2020-10-10 00:02:00,2020-10-10,2,0,DC_3,Italian,Supplier_A,Italy,IT,59.42,Firefox,Windows XP,Desktop,Website,1,,,,,,,,,,,
